from,to,cost
54,38,2107.0978194235254
54,49,944.2067020004824
54,19,3274.9296828212855
54,48,1212.8459027514846
54,47,2167.3054032973428
54,43,865.7054098684766
54,50,2565.0583529786845
54,17,3594.479984487528
54,40,1868.6074404792403
54,44,594.2999271678543
54,65,2140.2155251323265
54,41,1319.2428145661704
54,20,2446.028143776534
54,64,3245.317323941979
54,60,2812.3180579755644
38,20,344.0650235445001
38,15,1833.0394428857408
38,57,2571.979161683455
38,38,0.0
38,14,1837.1816950457146
38,21,805.2007831805382
38,22,2859.2344559015623
38,39,2498.4009493811923
38,50,769.1526821535143
38,58,1122.3014795170625
38,19,1202.230167840527
38,55,1208.4808585788332
38,66,2750.5320180579947
38,61,693.5492366956679
38,49,1219.9328753070056
38,24,2762.3254446659257
38,45,2210.5569201795033
38,44,1809.6819271720128
38,13,2790.709823192283
38,63,2425.123134273381
38,56,2420.575454225855
38,23,3430.386645042309
38,18,1555.1747529108743
38,40,1139.2163508614808
38,16,2221.124764314373
38,42,1579.7569177233236
38,47,1054.0356723499617
38,62,635.8370711426411
38,46,2064.9453496753727
38,64,1864.650728353792
38,48,1317.4984600425494
38,43,1537.6796811003423
38,51,2542.0317077667105
55,15,663.7229954615013
55,16,1106.770638375959
55,46,873.8514688366882
55,56,1414.7821076717673
55,57,1412.2562848076182
55,49,260.4170259541665
55,45,1024.553552055391
55,48,720.9293599497472
55,14,630.7190382686526
55,39,1307.5291273761266
55,24,1899.192580007876
55,43,607.7832349698881
55,41,734.7150533073265
55,66,1558.185119448184
55,13,1582.3819380736873
55,21,1677.6592581180623
55,55,0.0
55,20,1548.5076952332827
55,51,2992.7235595029892
55,42,796.4942309174664
55,62,1750.3039152591919
55,44,726.76075567339
55,63,1216.6444077451122
55,19,2381.271766271639
55,65,1788.0707410959308
55,50,1708.5059047020952
55,40,1199.6631291005533
55,47,1431.7834365921005
55,61,1901.16342096077
55,60,1917.8893117407779
55,18,992.2341916192877
55,22,2830.7238451303924
55,58,1857.8109638010678
9,13,1754.8089388538451
2,46,3786.897037132204
3,51,5073.2521659054
56,57,570.4773962211929
56,14,1014.3914331883392
56,45,720.9305640941382
56,24,570.7686002809893
56,15,829.4791333591343
56,58,2503.9563056234792
56,13,1140.154089131752
56,56,0.0
56,66,855.6965743156859
56,48,1132.0524288659524
56,43,888.7767596887477
56,46,1244.1241660794872
56,49,1256.120227932572
56,39,1345.1426375513881
56,42,857.3689794143364
56,44,689.5237553197311
56,63,1030.526718263091
56,16,413.68241443963586
56,21,2505.6640027276408
56,41,1270.5763545699456
56,51,3024.4857733841304
56,64,3941.0640308336533
56,20,2710.8699891782626
56,65,1552.027422460844
56,18,2238.2706069294068
56,61,3077.9742687966836
56,40,2602.543692133021
56,50,3066.300981046987
56,22,2339.1930751815785
56,47,2846.524885232691
56,23,2747.5616783287705
56,19,3617.3046166547438
56,7,2575.5419981200794
57,66,290.7564043218741
57,22,2906.037400462472
57,15,749.586682334807
57,18,2016.6113185650772
57,13,570.6974101488038
57,46,890.3100767609816
57,24,1070.6776150986666
57,45,406.8545684778486
57,23,3317.784483076096
57,60,3237.7442074686787
57,40,2496.8440781612335
57,16,383.1433446834183
57,50,3120.574927937738
57,39,841.4800674289183
57,42,1167.723065371274
57,57,0.0
57,44,776.2614365979739
57,43,1086.783294684152
57,63,538.2633281093435
57,14,827.4168243262233
57,51,3543.2793068022124
57,48,1420.0648029245892
57,20,2893.995125158358
57,64,3871.3246227944983
57,19,3769.79443077363
57,58,2871.204511678203
57,41,1555.1396126071136
57,21,2816.3319639021047
57,65,2073.3564325273505
57,49,1352.0830854191856
57,47,2782.429319742246
57,61,3259.68539403083
57,17,4165.344792233041
58,17,2475.4802865881675
58,51,1430.5332736601445
58,60,991.5699887264134
58,21,330.50972477399347
58,23,2500.422325081461
58,20,1021.8836982734961
58,66,3122.4022688047494
58,62,1491.1339054745913
58,58,0.0
58,22,1958.016231903675
58,65,1320.168561879707
58,50,1762.0061264458668
58,63,2932.8650408588423
58,41,1329.1367091077982
58,61,1189.7747606691426
58,49,1705.142874407322
58,45,2617.275224621125
58,13,3265.6403762202553
58,15,2262.7919098348802
58,19,1677.0204544597432
58,24,2618.754750747002
58,40,2247.027085746701
58,16,2488.1349207731696
58,18,2558.814668026262
58,46,2693.5538806451173
58,14,2368.931844399919
58,42,1703.8731136859008
58,44,2125.6566297383483
58,64,2862.1347998069477
4,18,3898.6657351488193
39,13,461.0685728907582
39,66,690.6696163991891
39,15,885.9645308183434
39,42,1549.4220441874395
39,16,968.752973684462
39,18,1453.5719170045204
39,14,741.6952252506612
39,39,0.0
39,24,1894.2112535275776
39,23,4039.2894757818335
39,46,434.5076047706438
39,40,2054.1793285322033
39,41,1812.2163919189525
39,63,314.8760843502721
39,45,660.908077333335
39,6,3114.5862030418757
39,43,1365.372555382029
39,44,1090.2856730881115
39,20,2842.0788322955427
39,61,3182.585246321964
39,65,2631.963536677586
39,0,4515.739793463767
39,21,2966.314057625222
39,8,1858.9814231306443
39,48,1710.1288863535356
39,62,2976.8798275650315
39,49,1406.7900317686126
39,47,2376.9478969878464
39,22,3576.876524509294
40,64,1376.7375138240911
40,14,1671.2964587730992
40,15,1797.660035276511
40,13,2471.2188299181744
40,50,959.2558150319397
40,18,651.864160652135
40,44,1913.7920775325717
40,42,1962.5129239107466
40,66,2560.699331474126
40,49,1415.9248297658294
40,20,1380.236340277337
40,47,331.5378777356182
40,21,1940.5256397917174
40,63,2130.372470770465
40,45,2090.0307536445434
40,62,1203.2773513007996
40,19,1803.2196696820724
40,46,1693.7401625735317
40,24,3098.8369604360046
40,48,1803.4724632805883
40,16,2257.5841554053745
40,17,1829.2527043662124
40,43,1798.3255469153687
40,65,2764.107617341473
40,40,0.0
41,41,0.0
41,44,796.9461935063632
41,63,1611.7731065780192
41,15,941.2774571452386
41,16,1173.2322489226906
41,24,1570.136158401007
41,46,1421.9281134450287
41,66,1796.6530762898983
41,43,478.09973725495956
41,22,2105.8109430993436
41,23,2660.0259875382994
41,18,1702.218347379332
41,49,488.5009147049715
41,42,413.81688741764026
41,13,1937.6332053369342
41,62,1827.652770149956
41,14,1073.147894952095
41,45,1288.3660216492078
41,48,139.50960395147337
41,17,2933.279715667078
41,47,1883.6340213724543
41,65,1062.5679474421124
41,21,1262.4248536857217
41,61,1817.9643345874522
41,19,2366.1314005923455
41,60,1750.3386503888858
41,51,2287.311975693144
41,20,1454.1300021696295
42,44,463.6505892443785
42,18,1780.0111464756815
42,15,667.0186846524679
42,43,220.02010339136268
42,48,274.7884043609818
42,49,550.2541529456546
42,16,784.9959940542466
42,46,1212.7757499418951
42,42,0.0
42,21,1666.5619819327753
42,13,1600.483824264335
42,65,1109.1925020807396
42,66,1425.8517083790691
42,45,953.5279176662308
42,14,852.7632402410711
42,63,1306.173964522786
42,24,1197.8269077749499
42,61,2224.1694986907514
42,22,2120.1818473562007
42,60,2162.57203259989
42,23,2640.5376957279113
42,50,2265.670960872588
42,51,2495.856512773632
5,48,2948.0267906636072
43,48,354.5360515151351
43,15,480.1434432610893
43,51,2685.6389377046135
43,49,387.6745703704428
43,45,811.1727873570246
43,14,647.4295363337233
43,44,319.05949936912486
43,21,1731.5212978527757
43,46,1007.9388634024766
43,24,1312.7611168209994
43,18,1575.4686471283994
43,66,1320.2260623730847
43,63,1143.5597516721534
43,16,709.7086467251652
43,13,1461.365149872773
43,65,1323.3851248878634
43,43,0.0
43,22,2339.5065182617504
43,19,2738.5221136435107
43,20,1839.6962264716808
43,61,2207.6904541722047
43,23,2860.5251075925485
43,17,3226.664425958335
43,62,2153.4722851620477
43,64,3090.5102890666135
43,47,2006.6680335310768
44,44,0.0
44,14,443.14853531926894
44,16,411.50378801100226
44,15,230.41473634767766
44,45,496.1886286919532
44,66,1001.7018722566198
44,46,785.800344359619
44,48,670.0814122507386
44,63,842.7245457677865
44,24,1202.8473849631077
44,13,1146.762150549013
44,65,1546.2412513456811
44,47,2157.8002480106866
44,21,2048.6932949219618
44,18,1583.1584351099843
44,22,2522.2884172804734
44,19,3011.4472030285165
44,62,2408.28159771747
44,49,596.9723361005027
44,20,2124.673588612676
44,61,2491.7374775294684
44,23,3016.5336154867914
44,17,3455.8976958096773
44,50,2405.988604119886
44,51,2957.377327695399
45,45,0.0
45,24,1289.8183459845684
45,16,316.3168662245487
45,46,532.939086249225
45,13,650.6836799373058
45,63,368.24446928402836
45,15,379.7411950142709
45,18,1620.8928190822246
45,66,540.328997894757
45,50,2728.089133048594
45,14,421.2661403841128
45,47,2376.1912026771242
45,60,2895.591768614352
45,65,1992.9648615279903
45,22,2918.5257922082365
45,20,2540.8942608059037
45,48,1164.9227114893047
45,64,3464.5045493567513
45,49,1000.1775556828431
45,23,3378.41787703209
45,21,2526.3804829779197
45,61,2902.887409350648
45,51,3432.2400608146595
45,19,3399.8722184003504
46,22,3307.8230420075324
46,15,556.781973092294
46,14,360.65357228453615
46,46,0.0
46,66,880.8741353560991
46,18,1147.75456795305
46,13,782.4123368960265
46,65,2319.792144331462
46,24,1814.8923230196115
46,60,2782.893661413884
46,48,1333.1223919187385
46,16,830.7324943155342
46,63,437.6880994628045
46,20,2408.4082529066063
46,21,2539.8399226104775
46,62,2554.271967390357
46,23,3800.562000315989
46,49,988.4568044707665
46,64,3065.3858055662936
46,51,3690.0825182648264
46,19,3199.587194952502
46,1,3587.959510553271
46,50,2453.569717164507
46,47,2005.561380329132
47,16,2521.799077734484
47,47,0.0
47,18,982.6290395499633
47,50,673.3570098507877
47,66,2862.430899591871
47,15,2063.577467035947
47,49,1619.0199104910473
47,14,1955.0592989472148
47,13,2786.4035667751173
47,21,1853.0276965366343
47,63,2439.779517517809
47,17,1497.743351283711
47,64,1096.2220724355564
47,20,1224.0634419033977
47,60,1514.1769862990839
47,24,3318.6650782618226
47,23,4411.00558990808
47,19,1512.0537751201941
47,61,1341.9954333252085
47,52,549.6748724235774
48,15,829.7748149644184
48,18,1708.3610830782834
48,66,1665.6912549678368
48,14,977.614653809593
48,13,1815.4439638252118
48,63,1497.1203172282856
48,16,1037.4831281027111
48,65,1070.0249806530499
48,24,1446.3160418313998
48,23,2655.6812922329923
48,48,0.0
48,22,2111.012680170157
48,49,461.72184760222825
48,21,1399.8611640050178
48,19,2498.56352143564
49,49,0.0
49,15,620.4411690710323
49,13,1614.541418254166
49,66,1539.829213676672
49,16,1005.8566349455587
49,14,673.8664363410019
49,20,1543.87448294906
49,63,1259.6191615648488
49,61,1908.3798267729514
49,24,1700.2688501075104
49,22,2572.626489602703
49,19,2419.244106849346
49,18,1252.0772561156075
49,64,2703.51788711533
49,51,2769.0412380665916
49,60,1895.517049023689
49,65,1530.904534201834
66,63,451.7802373541062
66,13,309.34698288460913
66,24,1321.7413459579593
66,18,2028.2906462924548
66,15,919.6927707399827
66,66,0.0
66,16,647.1465590136837
66,50,3251.7218956092
66,20,3081.223247390907
66,19,3937.6573222465795
66,64,3936.6874457122767
66,21,3050.017840246602
66,23,3599.043994567998
66,14,934.9484129776646
66,60,3435.3392245338996
66,51,3830.848002588513
66,22,3194.2535915282633
66,61,3443.0835455745346
66,65,2362.3325274165436
66,62,3308.4351206185893
66,17,4286.420542778689
66,52,3121.595343616732
50,14,2317.036499281247
50,21,1432.329302545933
50,19,844.2669607797073
50,20,740.1386448974899
50,15,2372.142390040853
50,50,0.0
50,17,1049.914222590679
50,64,1111.8129991466542
50,61,718.9391274599217
50,62,314.16788081841105
50,18,1587.191105729843
50,16,2806.334849929534
50,13,3229.0990577519497
