from,to,cost
32,46,1182.4482711313378
32,16,814.9715953625674
32,45,712.6587495894322
32,36,678.9173891725951
32,34,470.5466241798841
32,64,1482.089871822661
32,44,407.37713983198324
32,33,2059.3882863331423
32,19,1499.747821867845
32,59,1452.6998153215802
32,22,1343.9667012446082
32,25,1643.4778171465562
32,14,1822.6558181351359
32,32,0.0
32,17,1115.2089325249246
32,57,1278.7631929293282
32,58,1488.3709159687967
32,42,205.30917501172087
32,49,229.96086982094778
32,43,445.9885937738011
32,39,1142.295322192871
32,37,1741.7782434325918
32,66,1265.5366749464024
32,48,1731.9890573298471
32,41,1573.678084187819
32,67,1709.4106566959847
32,21,1435.531674234808
32,24,2861.1283922859643
32,40,1659.6685965098725
32,47,1254.6678420960034
32,63,1767.815542720324
32,35,1179.838558504497
32,50,289.02694855124366
32,38,1411.9977707663259
32,56,529.6453255188405
32,23,2309.051071551082
32,55,1177.255187436014
32,61,1759.9073918996517
32,20,2338.9347797969576
32,52,2480.0918962486226
33,0,0.0
33,59,1348.1578411563714
33,56,2586.951488160269
33,62,2537.9323852051566
33,22,1661.0971674043226
33,43,2003.1637342786178
33,39,2358.9643074203514
33,38,1076.3795786370424
33,47,3213.986198463816
33,21,2344.4095565789157
33,34,2396.9570472486935
33,25,2269.2759725099427
33,33,0.0
33,18,3821.499086554515
33,35,884.7618548633743
33,52,585.2976497699785
33,23,681.8127019759454
33,17,2661.5421207730287
33,16,2669.538293752966
33,15,2853.3381041781845
33,67,3285.143306564664
33,46,2913.9316384344565
33,24,1168.0642294099443
33,36,2711.298391056641
33,20,3011.3087002482357
33,51,3075.653802115587
33,63,2824.761131509684
33,49,1906.2007037071546
33,57,2462.9252516952674
33,19,3510.9103920252373
33,58,2995.480610744422
33,64,3280.6782230666777
33,42,1856.8581846760815
33,44,2206.6171094914853
33,14,3525.1641440677076
33,66,924.6380153127793
33,48,3387.5630743252655
33,45,2455.4694489548956
34,0,0.0
34,47,825.8866590346005
34,25,1440.7034875036152
34,43,423.0650354101252
34,46,715.6318125282639
34,56,459.0353141973626
34,42,606.0986828435541
34,64,1012.9538876981086
34,36,358.2540556802334
34,17,696.9924655907978
34,58,1048.1843535088572
34,34,0.0
34,49,507.8266695179782
34,61,2191.1714575518913
34,19,1390.885739979585
34,39,1526.1628571009096
34,24,3063.5447142781213
34,21,1845.8550632920833
34,57,962.5549476302278
34,44,203.04493449463007
34,16,344.42502479646555
34,38,1862.5166415626145
34,52,2864.5995471801252
34,41,1658.2895979477425
34,37,1277.3570499692603
34,48,1887.827257797297
34,50,308.9378547335309
34,65,2980.417353171557
34,67,1249.5303381719702
34,23,2542.0132538806797
34,15,469.9102942989834
34,45,288.5892844847717
34,14,1352.2192938169985
34,51,2118.01189598009
34,55,713.8432103233264
34,40,1206.2905540766774
34,59,1919.9403358610286
34,35,1515.2077074597223
34,66,1522.519459526566
34,22,1813.1826804270947
34,20,2726.825252943826
34,62,2211.8332087187478
34,63,2120.4829659751945
34,18,3167.9187617294606
35,0,0.0
35,35,0.0
35,58,2202.1307423702233
35,59,1023.3864431071447
35,38,763.5658658114995
