from,to,cost
15,55,273.08710537175483
15,56,630.7190382686526
15,58,827.4168243262233
15,41,1671.2964587726508
15,44,647.4295363257448
15,45,443.1485353104245
15,48,1955.0592989444997
15,50,673.8664363336237
15,64,591.9312697937921
15,65,3044.369951996712
15,32,918.1146437108156
15,43,852.7632402382485
15,18,3354.21272741346
15,28,1097.2912708661322
15,42,1073.1478949433842
15,49,977.6146538080391
15,63,2377.0721542838774
15,20,3011.1714976471317
15,66,1960.9202295863279
15,30,1889.6148524512182
15,38,2326.152480311414
15,23,2956.2761207649946
15,24,3457.104109466555
15,35,1976.088880674584
17,58,383.1433446834183
17,55,573.8882423809955
17,28,889.166818664986
17,45,411.50378800863155
17,38,2373.838499824758
17,64,661.8820457758708
17,17,0.0
17,24,3074.743138086473
17,33,2661.5421207730287
17,50,1005.8566349409206
17,23,2627.2899264898388
17,32,1115.2089325249246
17,56,1106.770638375959
17,43,784.9959940495322
17,44,709.7086467186948
17,49,1037.483128100495
17,42,1173.2322489134185
17,35,1843.4702268105702
17,48,2521.7990777327122
17,41,2257.584155405524
17,30,1988.4920373088894
17,65,3617.666310341856
17,66,1736.9232514413138
33,38,1076.3795786381702
33,23,681.8127019759454
33,33,0.0
33,28,1793.2927881502933
33,56,2586.951488160269
33,24,1168.0642294122965
33,32,2059.3882863331423
33,35,884.7618548633743
33,20,3011.30870024584
33,30,1369.3390862692838
33,63,2824.761131509977
33,43,2003.1637342817867
33,49,1906.2007037081398
33,18,3821.499086554515
33,58,2995.480610744422
33,44,2206.617109499336
33,66,924.6380153232304
33,45,2455.4694489639787
33,48,3387.563074330917
33,42,1856.858184682205
55,56,898.847126348033
55,64,319.0706084111072
55,58,651.3700893511124
55,43,1050.00290375628
55,23,3104.3168312400694
55,50,944.2067019932155
55,20,3274.9296828181937
55,44,865.7054098602141
55,48,2167.3054032939312
55,49,1212.845902749735
55,38,2576.1372251171783
55,45,594.2999271586967
55,66,2140.2155251225745
55,42,1319.242814557152
55,32,1177.255187436014
55,55,0.0
55,18,3594.479984487528
55,28,1263.9802991247193
55,35,2182.979409618534
55,65,3245.317323941979
56,58,1412.2562848076182
56,28,1072.0893845204487
56,30,1419.3383992265926
56,44,607.7832349678218
56,50,260.41702594957763
56,42,734.7150533021987
56,35,1709.221193373557
56,56,0.0
56,48,1431.7834365912156
56,63,1750.3039152531862
56,20,2381.2717662685177
56,64,1216.6444077521917
56,32,529.6453255188405
56,38,1871.0645326620088
56,49,720.929359949615
56,23,2830.7238451303924
56,45,726.7607556712597
56,41,1199.6631291018896
56,66,1788.0707410888176
58,28,1254.1689801389484
58,45,776.2614365938076
58,58,0.0
58,32,1488.3709159687967
58,43,1167.7230653665451
58,44,1086.7832946773028
58,49,1420.0648029223805
58,20,3769.7944307704533
58,64,538.2633281165357
58,65,3871.3246227944983
58,24,3317.784483071759
58,42,1555.139612597809
58,38,2754.1533459952834
58,66,2073.3564325167595
58,30,2371.555582784574
58,35,2202.1307423702233
58,50,1352.083085413735
58,23,2906.037400462472
58,41,2496.844078160621
58,48,2782.4293197395627
58,18,4165.344792233041
41,43,1962.5129239147084
41,32,1573.6780841907012
41,50,1415.9248297670217
41,48,331.53787773293607
41,64,2130.372470771092
41,20,1803.2196696851813
41,63,1203.277351299993
41,65,1376.737513825131
41,45,1913.7920775299476
41,18,1829.2527043698992
41,66,2764.107617341077
41,41,0.0
41,28,2220.2289510453043
44,28,495.4729654577441
44,45,319.0594993677614
44,43,220.02010339626096
44,49,354.5360515212812
44,42,478.0997372533268
44,64,1143.5597516743046
44,50,387.67457037009785
44,35,1328.6851122236092
44,66,1323.3851248863139
44,32,407.3771398377875
44,23,2339.506518268503
44,44,0.0
44,30,1310.8818096665927
44,20,2738.5221136449486
44,24,2860.5251075962124
44,18,3226.664425961309
45,28,670.9874533233904
45,38,2037.5515422423093
45,49,670.0814122556255
45,64,842.7245457701105
45,42,796.9461935034108
45,43,463.6505892489794
45,35,1593.422719558778
45,48,2157.8002480071764
45,66,1546.2412513451793
45,32,712.6587495940418
45,45,0.0
45,50,596.972336097276
45,23,2522.2884172897025
45,24,3016.533615492729
45,30,1628.6215420361432
48,50,1619.019910491755
48,32,1731.9890573314228
48,48,0.0
48,18,1497.7433512900468
48,64,2439.779517516635
48,42,1883.6340213762496
48,65,1096.2220724370616
48,28,2391.3692941864733
48,30,2018.4408989102383
48,20,1512.0537751267623
48,53,549.6748724178232
50,42,488.5009147054433
50,43,550.2541529487928
50,35,1463.3937114728888
50,50,0.0
50,28,820.0277849148409
50,64,1259.619161566386
50,32,289.02694855834096
50,20,2419.244106851279
50,38,1686.084614255649
50,49,461.72184760729374
50,30,1239.2652630015925
64,28,1487.5309157933061
64,64,0.0
64,20,3588.4505660215664
64,32,1482.0898718321976
64,42,1611.7731065788719
