16,44,852.7632402382485
16,19,3354.21272741346
16,29,1097.2912708661322
16,43,1073.1478949433842
16,50,977.6146538080391
16,64,2377.0721542838774
16,21,3011.1714976471317
16,67,1960.9202295863279
16,31,1889.6148524512182
16,39,2326.152480311414
16,24,2956.2761207649946
16,25,3457.104109466555
16,36,1976.088880674584
18,59,383.1433446834183
18,56,573.8882423809955
18,29,889.166818664986
18,46,411.50378800863155
18,39,2373.838499824758
18,65,661.8820457758708
18,18,0.0
18,25,3074.743138086473
18,34,2661.5421207730287
18,51,1005.8566349409206
18,24,2627.2899264898388
18,33,1115.2089325249246
18,57,1106.770638375959
18,44,784.9959940495322
18,45,709.7086467186948
18,50,1037.483128100495
18,43,1173.2322489134185
18,36,1843.4702268105702
18,49,2521.7990777327122
18,42,2257.584155405524
18,31,1988.4920373088894
18,66,3617.666310341856
18,67,1736.9232514413138
34,39,1076.3795786381702
34,24,681.8127019759454
34,34,0.0
34,29,1793.2927881502933
34,57,2586.951488160269
34,25,1168.0642294122965
34,33,2059.3882863331423
34,36,884.7618548633743
34,21,3011.30870024584
34,31,1369.3390862692838
34,64,2824.761131509977
34,44,2003.1637342817867
34,50,1906.2007037081398
34,19,3821.499086554515
34,59,2995.480610744422
34,45,2206.617109499336
34,67,924.6380153232304
34,46,2455.4694489639787
34,49,3387.563074330917
34,43,1856.858184682205
56,57,898.847126348033
56,65,319.0706084111072
56,59,651.3700893511124
56,44,1050.00290375628
56,24,3104.3168312400694
56,51,944.2067019932155
56,21,3274.9296828181937
56,45,865.7054098602141
56,49,2167.3054032939312
56,50,1212.845902749735
56,39,2576.1372251171783
56,46,594.2999271586967
56,67,2140.2155251225745
56,43,1319.242814557152
56,33,1177.255187436014
56,56,0.0
56,19,3594.479984487528
56,29,1263.9802991247193
56,36,2182.979409618534
56,66,3245.317323941979
57,59,1412.2562848076182
57,29,1072.0893845204487
57,31,1419.3383992265926
57,45,607.7832349678218
57,51,260.41702594957763
57,43,734.7150533021987
57,36,1709.221193373557
57,57,0.0
57,49,1431.7834365912156
57,64,1750.3039152531862
57,21,2381.2717662685177
57,65,1216.6444077521917
57,33,529.6453255188405
57,39,1871.0645326620088
57,50,720.929359949615
57,24,2830.7238451303924
57,46,726.7607556712597
57,42,1199.6631291018896
57,67,1788.0707410888176
59,29,1254.1689801389484
59,46,776.2614365938076
59,59,0.0
59,33,1488.3709159687967
59,44,1167.7230653665451
